layer,method,count,mean_error_mean,mean_error_std,stable_error_mean,stable_error_std,event_like_error_mean,event_like_error_std,mean_centered_error_mean,mean_centered_error_std,stable_centered_error_mean,stable_centered_error_std,event_like_centered_error_mean,event_like_centered_error_std
0,global_bccb_causal,14,0.5241778450037261,0.2895023758956307,0.45037538497644897,0.2724566794033143,0.6723329182869434,0.3354768094716229,0.6110782163846176,0.3329727230021596,0.526740642736113,0.3139353081323478,0.7803632551938371,0.3847573988773426
0,global_bccb_pair,14,0.4457438318769653,0.2574288691380784,0.3852978971244983,0.2547733396634826,0.5614543494180902,0.28297413518898074,0.5159259532627444,0.29014330363884644,0.45347844676894045,0.2913467146310415,0.6323902093728322,0.30707791119348066
0,hidden_shift_cyclic,14,0.5582176532697515,0.33381608152065984,0.4654394307012047,0.32774913609710365,0.7430756530740456,0.38317163680977295,0.6636976269982594,0.3920071658441868,0.5492883143076924,0.3783575146978853,0.8984289791817507,0.4640307739920015
0,identity,14,0.5590242061965591,0.33427022689868197,0.4657568032739928,0.3281867633034631,0.7447110029548999,0.38426520921397517,0.6646450622940581,0.3926362478941199,0.5496839151305221,0.3789027138096803,0.9002999947840361,0.46601654416242655
0,local_bccb_causal,14,0.511431403591287,0.28154989411849574,0.44073395067011617,0.2681513059944088,0.6563436518723903,0.32307639923956094,0.5925588025273253,0.3200771990490592,0.5128035362256047,0.3064577556137812,0.7561629400985661,0.36345093737356476
0,local_bccb_pair,14,0.46995005191908507,0.2724560994479012,0.4007683091499103,0.2677373433736658,0.6040188980298075,0.30419219388893803,0.5460207196765265,0.30969679313004944,0.4714658170768939,0.3065693770629107,0.6888731177803127,0.33826170446413933
0,local_bttb_causal,14,0.5126452745399731,0.2823113297441388,0.4418643805811261,0.2689309558465426,0.6572088697405721,0.32339957676031234,0.5936564264408133,0.32080746607499655,0.5135133722566898,0.3069361839393247,0.7574990093276364,0.3638863396227542
0,local_bttb_pair,14,0.47146522659281215,0.27336672091533243,0.4016197600859197,0.2684808535740886,0.6067511011451193,0.30558653076848036,0.5472730967002274,0.3105250135312863,0.47218166690964786,0.307161249114731,0.6910146037846331,0.33933626312962206
0,optical_flow_warp,14,0.5704184064956591,0.26411923023979583,0.4983461101679266,0.2522093934094472,0.7176108396430321,0.3127489333224173,0.6845725877585461,0.3098099556385732,0.5999684335518148,0.29029639030093823,0.8659991370291926,0.37890492284300575
0,pixel_shift_cyclic,14,0.5903603671711244,0.30450892415803993,0.4926629513932304,0.3035034507253748,0.7877341918423982,0.35122181534442004,0.7495900755618382,0.3635920738071092,0.6285444790457645,0.3710963285708833,1.0012849818767477,0.40663407647098765
0,pixel_shift_zero,14,0.5993164838485799,0.29899963980430433,0.5028354686543277,0.30169851762342287,0.7936278004972047,0.33945487476196395,0.7743202010514657,0.39799872526747776,0.6537597592756484,0.4122883676308202,1.0249238931889544,0.423533551029173
15,global_bccb_causal,14,0.9472924327906488,0.4976765449812924,0.896304703516404,0.5090252053120025,1.0531416835832266,0.4989296426610084,0.975128505904847,0.5126014172117563,0.9230735655144938,0.5248290540596439,1.0830318853489393,0.5128661555743886
15,global_bccb_pair,14,0.4244105012904507,0.2191918503008321,0.39382836092071233,0.2191221483745423,0.48549519071801556,0.2284451370091769,0.43481011099948985,0.22450116997829883,0.40477202573535387,0.2249741388286688,0.49404180624362143,0.23260362040871846
15,hidden_shift_cyclic,14,0.746895062308199,0.4039346946646935,0.673775371120073,0.39238245306157943,0.9082311997350978,0.4462352602558398,0.7682273330073105,0.4154094031664404,0.6935461926268456,0.40375269620150717,0.9328163694806576,0.45802990464912774
15,identity,14,0.7909430058437757,0.43547869779203713,0.7167099525037495,0.4245773718396693,0.9423160005098129,0.4689268428907166,0.8136677910021523,0.4479872001908398,0.7377948266712037,0.4369222885774456,0.968082819948228,0.48160911613569746
15,local_bccb_causal,14,0.7046652330621214,0.35918525331736484,0.6613529875031802,0.3623269617847814,0.812562921481461,0.3866678954168103,0.7216478744042807,0.36764543978179093,0.6775687966206261,0.3711771609464588,0.831317832531205,0.3953190627799626
15,local_bccb_pair,14,0.6054511017505052,0.31911364856360197,0.5573678936867791,0.31451034923933213,0.7054593271592972,0.3363708422854403,0.6195871097961233,0.32624596629603914,0.5718833144276224,0.32219773749345015,0.7181932532482108,0.34204976381269075
15,local_bttb_causal,14,0.7052354950629434,0.35957414953277267,0.6619140005940402,0.3627236966434875,0.8131632466574741,0.38704431774716025,0.7219601255698984,0.3678715889038277,0.6778949247545961,0.3714194167640268,0.831632804585501,0.3955548746219321
15,local_bttb_pair,14,0.6055944566292987,0.3192802411427813,0.5574230968870373,0.31466674026497066,0.7057410413074001,0.33653965697356897,0.6194563111362298,0.32622369318492234,0.5717274620912454,0.3221857108647793,0.7180623722330616,0.3419892854544178
15,optical_flow_warp,14,0.7670868765578918,0.3880365502133658,0.7081745444094781,0.3780706682875904,0.8892607415974265,0.41753042286828207,0.7886476736479185,0.39930144228211767,0.7286212373029242,0.3892245940817704,0.912796619817503,0.42876532218564023
15,pixel_shift_cyclic,14,0.8926057720852539,0.3998424331157061,0.8136702216112731,0.40390052420266154,1.048268785650174,0.40409525546144087,0.9205381292733755,0.41397515708179905,0.8398202361060937,0.41859709451918503,1.0793493526466202,0.4167751778166738
15,pixel_shift_zero,14,0.8840109039358997,0.39318605229280656,0.8081423620825066,0.39707591682206866,1.0313292659269588,0.39930562365966954,0.9114453208727256,0.4065400115375875,0.8339192202624574,0.4109715288932309,1.061570460973716,0.4115116128374178
22,global_bccb_causal,14,0.6701848984067588,0.31791199813505094,0.6271819178870773,0.3131820884955125,0.7604658264660673,0.333965791937646,0.8036968717591496,0.3757636650433629,0.7524831735349576,0.37277787607770346,0.9126293370023708,0.3936546884153026
22,global_bccb_pair,14,0.4683133887756977,0.22867151621256904,0.4344153295549125,0.2246063040431782,0.5362554450383449,0.23982448651491245,0.5577221291119686,0.26650904532079156,0.5188235952421514,0.26271595762490174,0.6361513594732642,0.27704233940021833
22,hidden_shift_cyclic,14,0.6660097739951718,0.3404370247093756,0.6002290902346418,0.32962102625863177,0.7999615427935378,0.3692432948945277,0.7969723353191812,0.40058019784819293,0.7188528290224994,0.3885721533543126,0.9580404528745813,0.4334854471184183
22,identity,14,0.6694752765756726,0.3431790188840022,0.6023092331142854,0.3316516175475327,0.8065101516157523,0.37284047367504874,0.8011856428442272,0.40384547762927525,0.7213251248660432,0.39095133909615865,0.9661920381474065,0.43777035708711215
22,local_bccb_causal,14,0.5819186372422059,0.27675506053061866,0.5379896286909662,0.2706597044312265,0.6841409788838554,0.301573557556796,0.6920676949629728,0.32258820203753547,0.6400828169334783,0.31773915410253356,0.8129283084121817,0.34945811983033687
22,local_bccb_pair,14,0.5476778658383255,0.26606724154243855,0.5027930317514647,0.25904939317609293,0.6403640170400005,0.28391340206500615,0.6521775773123822,0.3110006346242966,0.6010381223086697,0.30405191268340886,0.7582562917893193,0.32974976071638457
22,local_bttb_causal,14,0.5825880664116209,0.2772525942601027,0.5384188710421817,0.27108310276400543,0.6851050244733223,0.302101052696255,0.6923921170255076,0.3228713034565157,0.6402148112387621,0.3180359004902833,0.8135148243442741,0.3496959579397751
22,local_bttb_pair,14,0.5482868624355728,0.26650157954853754,0.5031965845148596,0.2594466697763856,0.6411531719278328,0.28441977511131994,0.6523929422897492,0.31118193654565246,0.60120001560846,0.30426133819624385,0.7582580812172461,0.3297863633944214
22,optical_flow_warp,14,0.6652804651744413,0.28557339242860463,0.6122376228097489,0.2753733413479865,0.7733319946184148,0.31356646984618003,0.797829791537765,0.3339044317338614,0.7353562712909313,0.3230024277079752,0.9267172391900071,0.3666950036314599
22,pixel_shift_cyclic,14,0.7436430186072347,0.2989275609443317,0.6729944462551447,0.29966744310813537,0.8865471172383675,0.3062170405554163,0.9066299768239136,0.36811635023266587,0.8225866674473384,0.3740342288359311,1.0786224736082155,0.3657500737875062
22,pixel_shift_zero,14,0.7387030846368668,0.29610395293580766,0.6697984931845784,0.2965327559463244,0.8769249650820422,0.30358800667089264,0.8998856478980282,0.3610553709458977,0.8174815295513121,0.3663643224381375,1.0674998034640255,0.3600247069386006
23,global_bccb_causal,14,0.6334657322149537,0.29932933251096905,0.5935903418776244,0.2956399101372509,0.7181288165482599,0.3139401246961674,0.8024759400100426,0.37499428712704574,0.7519736433590989,0.37227187191282335,0.9103556314547625,0.3922644938287158
23,global_bccb_pair,14,0.4472745561001024,0.21722499212950175,0.41571864996093305,0.21401929786836227,0.5111107315893475,0.22690214384475846,0.5629423612361454,0.268518116818424,0.5244990373801722,0.2649864367276248,0.6403494927381106,0.27831031389010635
23,hidden_shift_cyclic,14,0.633291057941446,0.3227103746302566,0.571947151828997,0.31338361695012007,0.7588430186956261,0.3488585587462152,0.800897930029525,0.4023158521249333,0.7234402151975354,0.3906682238522715,0.9603886714997569,0.4342772249857765
23,identity,14,0.6366923420976899,0.32540664401909697,0.5740071041461638,0.3153917310458441,0.7651593343075256,0.3523130611522595,0.8052638658160667,0.405704561898618,0.7260277574504183,0.39314872379487054,0.9686855893975492,0.43866014169770257
23,local_bccb_causal,14,0.5533825342353319,0.26236286619326,0.5120856314252696,0.2571386728632159,0.649678051331019,0.28535130515190604,0.6956097051041267,0.3242917903671662,0.643670116362271,0.3195059106871738,0.81602860328541,0.3506846104493982
23,local_bccb_pair,14,0.521674956501536,0.25257726619397197,0.47916448781539717,0.24623061517466216,0.6101605011743488,0.26946166786454423,0.6565348618101178,0.3130270084141532,0.60493441007609,0.3058527585729455,0.7637154925793032,0.33209723352086595
23,local_bttb_causal,14,0.5543327776927436,0.26305623058182825,0.5127237238237706,0.25771202275959204,0.6509942516742656,0.28606493095710633,0.6962177062680048,0.3247755937659325,0.6440036531279727,0.3199714070588873,0.8169770717469275,0.35110169753457765
23,local_bttb_pair,14,0.5226971655757263,0.2532695186279593,0.4798907381697452,0.24684961569650615,0.611517907879066,0.27026742490600103,0.6572016651581027,0.31348185925547833,0.6054695532947199,0.30631500111027,0.7642823796521316,0.3324209499094438
23,optical_flow_warp,14,0.6375463379281321,0.2705821064796698,0.5884329344671896,0.2615754585291408,0.7380707882683242,0.29627611469179893,0.8067841744295292,0.33589854741521863,0.7451856020973702,0.3250792071240745,0.9335315401424956,0.36795156654295275
23,pixel_shift_cyclic,14,0.7062345364539723,0.28236968039160226,0.6402672152672038,0.2837111248328092,0.8401712084444997,0.28836218422916937,0.9107132451136578,0.3690629321782243,0.8273244550904133,0.37511032380458315,1.0810076690862795,0.3660587579065277
23,pixel_shift_zero,14,0.7027223858718582,0.2804774582233241,0.6380225971941006,0.28158071621944475,0.8332114955899961,0.28670911107023045,0.9053240025868179,0.36334637205755016,0.8231679534745674,0.36885692316516516,1.07226922994934,0.3616760063940081
7,global_bccb_causal,14,0.4859963486673511,0.2631434151362885,0.42216962225422733,0.25260093916882154,0.6307026396996006,0.300547907357864,0.521085009116689,0.28110144664453257,0.45570874173728615,0.27288725980402045,0.6707911980718274,0.31729926141645437
7,global_bccb_pair,14,0.4390245206991575,0.24846051520455345,0.3762510687889658,0.23931375408403646,0.5685152018692842,0.27616291694456924,0.47078276705650046,0.2660978565276293,0.4070522980011678,0.25820050204592104,0.6021294947399234,0.2912229133318649
7,hidden_shift_cyclic,14,0.5261748044122435,0.31169450248554265,0.43737830732890925,0.2975426262647796,0.7114123475809845,0.3537692280570961,0.5670482113672851,0.3358055986420997,0.4743366690419137,0.3219244793777982,0.7621763492576914,0.37886763708529025
7,identity,14,0.5263239696450291,0.3117895591770162,0.43747858604394985,0.2976853914062686,0.7115967193879243,0.3539148176329176,0.5672085198561383,0.33591162115750234,0.47444349705125427,0.32207513967721985,0.7623733558750746,0.37903730934285995
7,local_bccb_causal,14,0.48601515143169766,0.2647209723469459,0.4198925524418528,0.25327174259223334,0.6342165719461491,0.3029377950278068,0.5201110231684136,0.2822791145804986,0.4519109251180187,0.2725736407438083,0.6734974419405447,0.31926033224159306
7,local_bccb_pair,14,0.45272577675470094,0.2580824705948964,0.3847594164284585,0.2471995442246915,0.5932550144703075,0.2896225064575986,0.48530242068611196,0.2762987917212011,0.41623834047089475,0.26659193370706225,0.627992376788934,0.30544683157550945
7,local_bttb_causal,14,0.4865431723780181,0.26527505287990727,0.4201074191289544,0.2536944133074058,0.6352907492741366,0.3036590366838292,0.520350938103861,0.2826645537230771,0.451771227794629,0.2727796120511176,0.6743798248209052,0.3198798530170713
7,local_bttb_pair,14,0.4533591097771627,0.2586196141531228,0.3849988350536427,0.24755063702297872,0.5947380403244685,0.29051119857918134,0.48572267993721324,0.27668256198488955,0.41636910196409815,0.2668236456003278,0.6290047592586656,0.30607854008454016
7,optical_flow_warp,14,0.5559457464049096,0.2550050094562986,0.48275235156688867,0.24007277451500247,0.7115936829393689,0.2978821481654343,0.5992361557433524,0.27420562453283115,0.5233996864154952,0.25991416087111796,0.7624150482872254,0.3185966987893606
7,pixel_shift_cyclic,14,0.5843598116687675,0.28219329211671085,0.4865248066690868,0.27775811048708016,0.7916579045503314,0.3137627472580264,0.6637141573898571,0.3374475141130366,0.5608086399298009,0.34416586012520967,0.8838123233976195,0.3459086448043161
7,pixel_shift_zero,14,0.5848533598275616,0.28224990676940526,0.48902141695271084,0.2795100044409928,0.7870905354787554,0.3093483758537855,0.6649206820744745,0.3421391474045303,0.5638487632189779,0.3501931831853044,0.8804550319084707,0.3463440781308022
