family,scope,sample,video,size,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error,sink2_permuted_v_output_error,local1_permuted_v_output_error,row_top4_permuted_v_output_error,union_permuted_v_output_error,sink2_orthogonalized_v_output_error,local1_orthogonalized_v_output_error,row_top4_orthogonalized_v_output_error,union_orthogonalized_v_output_error
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,3,1,14x14,qwen:v1:f1:l26:h3,4.0379791259765625,0.5389948487281799,0.12244897959183673,0.5706984996795654,0.05994243547320366,0.11104795336723328,0.1893754005432129,"53,55","53,55,110,30",0.060015205293893814,0.15075692534446716,0.11831722408533096,0.20465229451656342,0.31368589401245117,40.805728912353516,0.20819249749183655,3.129807472229004,2.7775559425354004,1.8129322528839111,1.4432460069656372,1.5408974885940552,0.7579314112663269,0.6420331597328186,0.5037122368812561,3.016324281692505,2.8035457134246826,1.8182826042175293,1.442089319229126,0.7007040977478027,0.6756395101547241,0.45966264605522156,0.3687252104282379,2.8956522941589355,2.218156337738037,1.5674185752868652,1.2399773597717285
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,0,0,14x14,qwen:v2:f0:l0:h0,4.757427215576172,0.2548176944255829,0.025510204081632654,0.4142664670944214,0.06291104108095169,0.10758660733699799,0.162751242518425,"28,30","28,30,119,55",0.05006440728902817,0.15039744973182678,0.08069420605897903,0.12947902083396912,0.18324165046215057,14.696084022521973,0.07498002052307129,4.771337032318115,3.3068652153015137,3.3627874851226807,2.6411993503570557,1.296627163887024,1.253714919090271,1.0167160034179688,0.7983016967773438,4.847053527832031,3.451645612716675,3.471583604812622,2.740619659423828,2.9862377643585205,1.3420835733413696,2.014991044998169,1.5701054334640503,4.973947048187256,4.0031819343566895,3.504159688949585,2.7566092014312744
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,1,0,14x14,qwen:v2:f0:l0:h1,4.715208530426025,0.20451797544956207,0.025510204081632654,0.4928441047668457,0.06273815035820007,0.09351479262113571,0.14703305065631866,"0,25","0,25,20,1",0.046522386372089386,0.12911182641983032,0.06342128664255142,0.10301778465509415,0.1583031564950943,13.012089729309082,0.06638821214437485,5.542374610900879,3.741213798522949,3.6706929206848145,2.8471317291259766,2.498372793197632,1.3973114490509033,2.0815019607543945,1.6367024183273315,4.974360942840576,3.788940906524658,3.652639865875244,2.7477023601531982,1.2103331089019775,1.401872158050537,1.3813802003860474,1.0613023042678833,4.783431053161621,3.4040446281433105,3.3562352657318115,2.660184621810913
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,2,0,14x14,qwen:v2:f0:l0:h2,4.592697620391846,0.4434259235858917,0.15816326530612246,0.3916769027709961,0.06909988075494766,0.09920215606689453,0.14080514013767242,"31,54","31,54,28,29",0.1104079857468605,0.22474822402000427,0.0964929461479187,0.14171136915683746,0.19869881868362427,50.81997299194336,0.259285569190979,4.237912654876709,2.7719147205352783,2.681870937347412,1.951539158821106,1.6262301206588745,0.9168975353240967,1.1367950439453125,0.8322432041168213,4.367604732513428,2.7377684116363525,2.6614768505096436,1.9497147798538208,1.2175726890563965,1.0137187242507935,0.8148245215415955,0.5961100459098816,3.1106371879577637,2.4845356941223145,2.154491424560547,1.5936384201049805
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,3,0,14x14,qwen:v2:f0:l0:h3,3.7076151371002197,1.0789846181869507,0.09693877551020408,0.6006379127502441,0.25303974747657776,0.2980819642543793,0.3517652750015259,"30,28","30,28,21,31",0.05234735831618309,0.15660694241523743,0.28255701065063477,0.3377220332622528,0.39730149507522583,11.746088027954102,0.0599290207028389,1.6233397722244263,1.5941743850708008,1.0576465129852295,0.8566771745681763,1.5998389720916748,1.587655782699585,1.1560477018356323,0.8562479615211487,1.6610137224197388,1.5984556674957275,1.0597424507141113,0.8619599938392639,2.881669044494629,2.1744837760925293,1.6714619398117065,1.4176427125930786,1.6837652921676636,1.4426263570785522,1.0043466091156006,0.835684061050415
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,0,1,14x14,qwen:v2:f1:l0:h0,4.680785655975342,0.18588010966777802,0.015306122448979591,0.43191826343536377,0.09082330018281937,0.17075663805007935,0.22540244460105896,"30,28","30,28,55,31",0.045074742287397385,0.12991121411323547,0.09429638087749481,0.17142653465270996,0.23130567371845245,9.30062484741211,0.0474521666765213,3.9654688835144043,2.791842222213745,2.8983187675476074,2.4487500190734863,1.0972261428833008,1.1251771450042725,0.940567135810852,0.7910711765289307,4.397449016571045,2.9820659160614014,3.0283994674682617,2.5683412551879883,0.41215643286705017,0.7950586676597595,0.3406888544559479,0.30601388216018677,4.067744731903076,2.800684690475464,3.1517832279205322,2.6566367149353027
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,1,1,14x14,qwen:v2:f1:l0:h1,4.818268299102783,0.16458801925182343,0.00510204081632653,0.40464460849761963,0.06311578303575516,0.09299048781394958,0.1472206860780716,"0,25","0,25,1,20",0.043587855994701385,0.12565767765045166,0.06311578303575516,0.09816964715719223,0.1538761556148529,10.137744903564453,0.051723189651966095,5.722396373748779,3.334312915802002,3.806215763092041,2.9444081783294678,1.6975809335708618,0.9765484929084778,1.5826072692871094,1.2303191423416138,5.341946601867676,3.07454252243042,3.700369358062744,2.8618576526641846,0.9910373687744141,0.5909572839736938,0.6228085160255432,0.49612507224082947,4.694651126861572,3.0893218517303467,3.2455270290374756,2.598715305328369
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,2,1,14x14,qwen:v2:f1:l0:h2,4.522579193115234,0.5467373132705688,0.24489795918367346,0.29688453674316406,0.061518460512161255,0.09992821514606476,0.1325283795595169,"31,28","31,28,54,148",0.14163264632225037,0.2575601041316986,0.11108525842428207,0.17296668887138367,0.23746193945407867,53.927066802978516,0.27513810992240906,3.582564353942871,2.3871066570281982,2.2676196098327637,1.6774377822875977,1.4254186153411865,0.6351880431175232,0.8508222699165344,0.6375232338905334,3.4758691787719727,2.3584277629852295,2.236168622970581,1.654857873916626,1.2059003114700317,0.6429616808891296,0.7399146556854248,0.541016161441803,3.5563597679138184,1.9365553855895996,2.0082619190216064,1.5173146724700928
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,3,1,14x14,qwen:v2:f1:l0:h3,4.707189083099365,0.6353628039360046,0.12244897959183673,0.3447389602661133,0.033136967569589615,0.06588519364595413,0.10589905083179474,"174,21","174,21,187,190",0.04703829064965248,0.13953077793121338,0.07560346275568008,0.10876931995153427,0.15955805778503418,20.710046768188477,0.10566350072622299,4.408671855926514,2.4729576110839844,2.4981272220611572,1.8218278884887695,3.0184383392333984,1.2098262310028076,1.625245213508606,1.2725859880447388,4.531635761260986,2.6067137718200684,2.730311155319214,2.0026867389678955,1.4364441633224487,1.7530485391616821,1.3331056833267212,0.9711984395980835,4.869408130645752,2.1148056983947754,2.3738269805908203,1.7411115169525146
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,0,0,14x14,qwen:v2:f0:l8:h0,3.895965576171875,0.47441932559013367,0.6122448979591837,0.34663140773773193,0.028897343203425407,0.051545511931180954,0.09147725999355316,"55,174","55,174,53,193",0.2335934191942215,0.4106474816799164,0.1703709214925766,0.2514066696166992,0.35302644968032837,116.73014068603516,0.5955619215965271,2.92471981048584,2.1079444885253906,1.5182790756225586,1.1257137060165405,1.664690613746643,1.01344633102417,0.8128181099891663,0.6054922938346863,3.142972707748413,2.1343014240264893,1.544601321220398,1.148685097694397,1.5566983222961426,1.1898751258850098,0.851578414440155,0.626358687877655,2.7109527587890625,1.8301888704299927,1.3881795406341553,1.034995675086975
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,1,0,14x14,qwen:v2:f0:l8:h1,1.4267475605010986,0.44020527601242065,0.8622448979591837,0.31989550590515137,0.07591787725687027,0.12097181379795074,0.16696035861968994,"53,55","53,55,174,193",0.13649851083755493,0.78802889585495,0.60806804895401,0.7406277656555176,0.8693591356277466,163.57606506347656,0.8345717787742615,1.3864881992340088,1.4201457500457764,0.17760957777500153,0.11743193119764328,1.0987040996551514,1.0168513059616089,0.12923254072666168,0.07961741089820862,1.4485987424850464,1.4321664571762085,0.17982271313667297,0.12130101025104523,1.1580687761306763,1.1918874979019165,0.151283398270607,0.10215440392494202,1.3286306858062744,1.30996835231781,0.16273927688598633,0.10383262485265732
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,2,0,14x14,qwen:v2:f0:l8:h2,4.943720817565918,0.17853109538555145,0.04591836734693878,0.3010331392288208,0.043341346085071564,0.08451756834983826,0.13880608975887299,"174,55","174,55,53,193",0.05899140611290932,0.14159958064556122,0.04836879298090935,0.08748967945575714,0.1430787593126297,31.96984100341797,0.16311143338680267,6.009345531463623,3.640501022338867,4.0937299728393555,2.9581215381622314,1.7048448324203491,1.3605592250823975,1.5892385244369507,1.156204104423523,6.004978179931641,3.914215326309204,3.8151044845581055,2.7842493057250977,1.7399156093597412,0.9632177352905273,1.2550841569900513,0.8944131135940552,5.532370090484619,3.608851671218872,4.977504730224609,3.5685503482818604
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,3,0,14x14,qwen:v2:f0:l8:h3,4.820440292358398,0.3316164016723633,0.09183673469387756,0.37817370891571045,0.02988167479634285,0.0578145869076252,0.10703868418931961,"132,55","132,55,174,53",0.07765202969312668,0.18567544221878052,0.05193033814430237,0.08993637561798096,0.1450665295124054,34.1949348449707,0.17446395754814148,5.766916751861572,3.289708375930786,3.5508599281311035,2.414297342300415,2.3077597618103027,1.5000392198562622,1.5749354362487793,1.0806723833084106,6.342844009399414,3.330299139022827,3.6944618225097656,2.537241220474243,1.7212284803390503,0.9980853199958801,1.106212854385376,0.736823320388794,5.264786720275879,3.354536533355713,3.7117855548858643,2.5154099464416504
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,0,1,14x14,qwen:v2:f1:l8:h0,3.910572052001953,0.5082803964614868,0.5051020408163265,0.35958564281463623,0.039433326572179794,0.06979955732822418,0.10285711288452148,"55,53","55,53,10,148",0.226175919175148,0.38970524072647095,0.16247722506523132,0.2451269030570984,0.3471764624118805,106.03419494628906,0.5409907698631287,2.8669581413269043,2.106586456298828,1.5427638292312622,1.0997594594955444,1.7485849857330322,1.1191259622573853,0.8474687337875366,0.6142466068267822,2.9407238960266113,2.109898090362549,1.5852482318878174,1.1298035383224487,1.6646147966384888,1.2271863222122192,0.8835647702217102,0.6259148716926575,2.9702181816101074,1.8587476015090942,1.4163610935211182,1.0240527391433716
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,1,1,14x14,qwen:v2:f1:l8:h1,1.4908874034881592,0.524137020111084,0.7857142857142857,0.3382148742675781,0.05790764093399048,0.10695753246545792,0.12922637164592743,"53,55","53,55,25,139",0.1847524493932724,0.7598459720611572,0.544342041015625,0.7198982834815979,0.8705090880393982,154.26287841796875,0.787055492401123,1.4402116537094116,1.4240331649780273,0.1811893731355667,0.11527565866708755,1.0837924480438232,1.0686806440353394,0.1333334743976593,0.08519063144922256,1.2968946695327759,1.444887638092041,0.18152637779712677,0.11580075323581696,1.7752200365066528,1.2806874513626099,0.1714363396167755,0.10891829431056976,1.4084241390228271,1.3118382692337036,0.1663888543844223,0.10814813524484634
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,2,1,14x14,qwen:v2:f1:l8:h2,4.885125160217285,0.18031010031700134,0.061224489795918366,0.3281766176223755,0.0626082643866539,0.11054392158985138,0.1458643674850464,"55,53","55,53,27,139",0.06297481805086136,0.152008518576622,0.06474369764328003,0.1144852340221405,0.1597912758588791,28.667768478393555,0.14626412093639374,5.293240070343018,3.3137409687042236,3.8520867824554443,2.815657377243042,1.7267600297927856,1.369314432144165,1.4100372791290283,1.0487689971923828,4.9598541259765625,3.315592050552368,3.6865665912628174,2.694530725479126,1.740944266319275,1.056810736656189,1.3280185461044312,0.9672998189926147,5.962118148803711,3.4637675285339355,4.403615474700928,3.222921848297119
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,3,1,14x14,qwen:v2:f1:l8:h3,4.6730637550354,0.3250540792942047,0.11224489795918367,0.42153453826904297,0.050278812646865845,0.08918588608503342,0.13903921842575073,"55,53","55,53,22,36",0.08259520679712296,0.19575990736484528,0.06926637142896652,0.12189067900180817,0.18567600846290588,34.11799621582031,0.17407141625881195,4.675611972808838,3.1935818195343018,3.1122171878814697,2.2434051036834717,1.6759803295135498,1.3154819011688232,1.2715896368026733,0.9346222877502441,4.152998924255371,3.123912811279297,2.8277177810668945,2.0453994274139404,1.2552430629730225,1.008787989616394,0.9117419123649597,0.65451979637146,4.760257720947266,3.0078561305999756,3.1063435077667236,2.261207103729248
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,0,0,14x14,qwen:v2:f0:l16:h0,3.2606265544891357,0.7984946966171265,0.2755102040816326,0.6086688041687012,0.09631974250078201,0.1925012618303299,0.3687850832939148,"53,55","53,55,174,193",0.14679405093193054,0.2823140323162079,0.19434015452861786,0.30602139234542847,0.4857482612133026,67.26891326904297,0.3432087302207947,1.9319740533828735,1.9708300828933716,0.9002584218978882,0.666481077671051,1.002009630203247,1.2188501358032227,0.6121296882629395,0.4419833719730377,1.7656792402267456,2.068483352661133,0.9091967940330505,0.6684220433235168,0.9925897717475891,1.0964561700820923,0.4801011085510254,0.35436272621154785,1.2904809713363647,1.5915606021881104,0.7760651111602783,0.5756605267524719
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,1,0,14x14,qwen:v2:f0:l16:h1,3.2385506629943848,0.44814297556877136,0.25,0.6634522676467896,0.10003893822431564,0.1965780258178711,0.3720754086971283,"55,174","55,174,53,193",0.1504243016242981,0.3009158670902252,0.17690321803092957,0.3078114986419678,0.5111570954322815,63.948753356933594,0.32626914978027344,2.0799992084503174,2.1376681327819824,0.9444011449813843,0.7470351457595825,1.156530499458313,1.4403108358383179,0.7109940052032471,0.5509793758392334,1.8803449869155884,2.1483750343322754,0.9439259171485901,0.7446892261505127,1.1868641376495361,1.1834138631820679,0.5131608247756958,0.4079184830188751,1.3402106761932373,1.7362791299819946,0.8341537117958069,0.6499720811843872
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,2,0,14x14,qwen:v2:f0:l16:h2,4.104912757873535,0.5040088891983032,0.10714285714285714,0.5982877016067505,0.06740402430295944,0.1255360096693039,0.2296389639377594,"28,53","28,53,55,193",0.06763893365859985,0.16597244143486023,0.10291620343923569,0.17215506732463837,0.2929205894470215,26.462799072265625,0.13501428067684174,3.4342572689056396,2.6575660705566406,1.9073671102523804,1.4453964233398438,1.1330238580703735,1.021930456161499,0.7703821063041687,0.5660171508789062,3.546102285385132,2.479255437850952,1.7991347312927246,1.3746886253356934,1.3684452772140503,0.9708481431007385,0.6898552179336548,0.5313034057617188,2.47892165184021,2.127439022064209,1.7227057218551636,1.2813304662704468
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,3,0,14x14,qwen:v2:f0:l16:h3,2.919194459915161,0.3620442748069763,0.05612244897959184,0.8008192777633667,0.16674074530601501,0.3280104696750641,0.6389160752296448,"174,55","174,55,53,193",0.07817496359348297,0.1848178505897522,0.18271994590759277,0.34571507573127747,0.6493314504623413,21.639949798583984,0.11040790379047394,1.5730149745941162,1.9507288932800293,0.5997341871261597,0.4742946922779083,1.0324108600616455,2.688049077987671,0.8441165089607239,0.6697160601615906,1.647430658340454,2.026890754699707,0.6055757403373718,0.4781099855899811,1.0316241979599,1.1883925199508667,0.33583974838256836,0.2671181261539459,0.6617558598518372,1.687111496925354,0.5491451025009155,0.4451139569282532
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,0,1,14x14,qwen:v2:f1:l16:h0,2.374297857284546,0.9750071167945862,0.46938775510204084,0.5874179601669312,0.12099123746156693,0.23492009937763214,0.335992693901062,"53,55","53,55,139,158",0.1867722123861313,0.33112093806266785,0.36638715863227844,0.5129255652427673,0.6832920908927917,94.84493255615234,0.4839027225971222,1.4373068809509277,1.5464712381362915,0.44335004687309265,0.3458404541015625,0.9747403860092163,1.191260576248169,0.2781725525856018,0.2116091400384903,1.3785549402236938,1.535800814628601,0.43919581174850464,0.3420974016189575,1.1823320388793945,1.241622805595398,0.37168896198272705,0.2910034954547882,1.2118704319000244,1.3992129564285278,0.38242828845977783,0.2979677617549896
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,1,1,14x14,qwen:v2:f1:l16:h1,2.873373508453369,0.4038926064968109,0.14285714285714285,0.6807570457458496,0.19245214760303497,0.3714812099933624,0.5060378313064575,"53,55","53,55,139,123",0.1541396528482437,0.26851963996887207,0.22594068944454193,0.41165322065353394,0.6222931146621704,63.0032958984375,0.32144537568092346,1.4223991632461548,1.9332592487335205,0.6454989314079285,0.5250837206840515,1.2112923860549927,1.9169838428497314,0.6916151642799377,0.5528042316436768,1.3242751359939575,1.8601293563842773,0.630460798740387,0.5124251246452332,0.8059692978858948,0.992586076259613,0.33416855335235596,0.2721453905105591,1.045683741569519,1.6249431371688843,0.6096338033676147,0.4914023280143738
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,2,1,14x14,qwen:v2:f1:l16:h2,3.835913896560669,0.4398941397666931,0.061224489795918366,0.6491941213607788,0.12397034466266632,0.2206849902868271,0.35567590594291687,"53,55","53,55,139,27",0.07424407452344894,0.17884261906147003,0.15811607241630554,0.27091744542121887,0.40537819266319275,20.53098487854004,0.10474992543458939,2.355307102203369,2.110797643661499,1.3541961908340454,1.0855919122695923,0.9294638633728027,1.0410125255584717,0.6532810926437378,0.5055758357048035,2.6829259395599365,2.5418877601623535,1.524897575378418,1.2034868001937866,1.1739259958267212,0.8379491567611694,0.5450654029846191,0.44323939085006714,1.7784041166305542,1.87232506275177,1.2653698921203613,1.0072996616363525
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,16,3,1,14x14,qwen:v2:f1:l16:h3,2.8219053745269775,0.371600478887558,0.030612244897959183,0.764549970626831,0.26465272903442383,0.4849770963191986,0.6403908729553223,"53,55","53,55,139,172",0.09053447097539902,0.18839804828166962,0.26774537563323975,0.48798805475234985,0.6761309504508972,29.35915184020996,0.14979159832000732,1.0485374927520752,1.8429027795791626,0.5023923516273499,0.4303690791130066,1.0006638765335083,2.665675401687622,0.7532776594161987,0.6377179026603699,0.9883414506912231,1.747922658920288,0.5170844197273254,0.44311782717704773,0.667312741279602,1.109523892402649,0.324397474527359,0.27750158309936523,0.635307788848877,1.7360109090805054,0.5004640221595764,0.4285753667354584
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,0,0,14x14,qwen:v2:f0:l26:h0,2.5281898975372314,1.044877290725708,0.14285714285714285,0.7577983140945435,0.18595848977565765,0.3146282136440277,0.43530935049057007,"132,50","132,50,28,179",0.14401711523532867,0.31317248940467834,0.40615782141685486,0.514803946018219,0.6198344826698303,32.67325973510742,0.1667003035545349,1.4492079019546509,1.4876223802566528,0.5222573280334473,0.42122402787208557,1.0215041637420654,0.836969256401062,0.31821408867836,0.2559981346130371,1.3972333669662476,1.6033698320388794,0.5545435547828674,0.44418153166770935,0.9875478148460388,0.9241710305213928,0.3266066312789917,0.2629036009311676,1.4402580261230469,1.280458688735962,0.4747742712497711,0.3835109770298004
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,1,0,14x14,qwen:v2:f0:l26:h1,2.598388910293579,0.8258994817733765,0.1683673469387755,0.768726110458374,0.13277500867843628,0.24230708181858063,0.45498213171958923,"53,193","53,193,55,174",0.11980651319026947,0.2387528121471405,0.2657248079776764,0.4142528474330902,0.6300292015075684,43.123687744140625,0.22001881897449493,1.5915274620056152,1.7978745698928833,0.6021082997322083,0.4677089750766754,0.9762324690818787,1.1669517755508423,0.423677921295166,0.3239392638206482,1.6176096200942993,1.8851375579833984,0.6143288612365723,0.4766216278076172,0.843520998954773,0.9580435156822205,0.30552104115486145,0.24006585776805878,1.0809681415557861,1.455154299736023,0.5081238150596619,0.3948962688446045
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,2,0,14x14,qwen:v2:f0:l26:h2,3.8976707458496094,0.3184546232223511,0.11224489795918367,0.6781259775161743,0.09287649393081665,0.1702389270067215,0.28695768117904663,"55,53","55,53,174,193",0.07954089343547821,0.18897061049938202,0.12086991220712662,0.21431541442871094,0.3496212959289551,36.23722457885742,0.18488380312919617,2.8451435565948486,2.6936588287353516,1.6510666608810425,1.3396776914596558,1.7559419870376587,1.51445472240448,1.1095399856567383,0.9162864685058594,2.7223334312438965,2.4880905151367188,1.5909979343414307,1.287375569343567,1.1778998374938965,1.2206798791885376,0.6602776646614075,0.5452675223350525,2.008012533187866,2.044053792953491,1.4065802097320557,1.1613720655441284
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,3,0,14x14,qwen:v2:f0:l26:h3,4.030768394470215,0.5864025354385376,0.14285714285714285,0.5846874713897705,0.06499577313661575,0.10340681672096252,0.17345121502876282,"28,82","28,82,53,55",0.06236562132835388,0.16263726353645325,0.12022020667791367,0.1925116628408432,0.3006516396999359,34.4680290222168,0.1758572906255722,4.001132965087891,2.733738660812378,1.8489465713500977,1.4655219316482544,1.1759363412857056,0.6731746792793274,0.6046381592750549,0.47661125659942627,4.201354503631592,3.0821356773376465,2.064439296722412,1.6115312576293945,0.8387572169303894,0.5627493858337402,0.383657306432724,0.30460837483406067,3.801147937774658,2.180086135864258,1.6072314977645874,1.266322374343872
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,0,1,14x14,qwen:v2:f1:l26:h0,2.7385668754577637,0.700391948223114,0.2755102040816326,0.7153167724609375,0.07255051285028458,0.13972724974155426,0.22681879997253418,"124,153","124,153,27,84",0.15074677765369415,0.3297494351863861,0.2933630049228668,0.4286014139652252,0.5799775123596191,61.10881423950195,0.3117796778678894,1.995300054550171,1.821853518486023,0.6723069548606873,0.5344115495681763,1.070544958114624,0.8508445620536804,0.32336243987083435,0.25811174511909485,1.8607027530670166,1.7848608493804932,0.6675171852111816,0.5280970335006714,1.287129282951355,1.2474195957183838,0.45111510157585144,0.35277238488197327,1.765718936920166,1.5552382469177246,0.5866219401359558,0.4644858241081238
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,1,1,14x14,qwen:v2:f1:l26:h1,2.1392123699188232,1.0092648267745972,0.34183673469387754,0.6379685401916504,0.15196774899959564,0.2421780824661255,0.306481271982193,"53,55","53,55,139,27",0.208250030875206,0.32369038462638855,0.4183900058269501,0.586912989616394,0.7278704047203064,79.61302185058594,0.40618887543678284,1.403257966041565,1.4630208015441895,0.3954009711742401,0.3205863833427429,1.0260491371154785,0.8921458721160889,0.24775563180446625,0.1959386020898819,1.397559642791748,1.4518587589263916,0.3874797821044922,0.31387901306152344,1.0712010860443115,1.1521070003509521,0.3020269274711609,0.2436525523662567,1.1683555841445923,1.1726045608520508,0.3193243741989136,0.25719401240348816
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,2,1,14x14,qwen:v2:f1:l26:h2,3.775690793991089,0.29762303829193115,0.08673469387755102,0.68523108959198,0.12669992446899414,0.23249606788158417,0.341802179813385,"55,53","55,53,27,139",0.08484286069869995,0.18877822160720825,0.1482650339603424,0.2626655399799347,0.4011639952659607,39.368770599365234,0.20086108148097992,2.3645873069763184,2.4989166259765625,1.3821297883987427,1.1692862510681152,1.760609745979309,1.6077461242675781,0.9377360343933105,0.7932360172271729,2.5210442543029785,2.458789110183716,1.4231959581375122,1.2060328722000122,1.0531519651412964,1.442033290863037,0.7596196532249451,0.6379376649856567,2.084895372390747,2.0011050701141357,1.2591389417648315,1.064976453781128
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,26,3,1,14x14,qwen:v2:f1:l26:h3,3.848923444747925,0.6710359454154968,0.10204081632653061,0.620685338973999,0.08269764482975006,0.15279291570186615,0.25926002860069275,"71,53","71,53,55,27",0.05927591770887375,0.1562323123216629,0.1708441972732544,0.2676588296890259,0.3751561939716339,31.032129287719727,0.15832719206809998,3.0483791828155518,2.296273946762085,1.3961900472640991,1.1207937002182007,0.9213494658470154,0.7107923030853271,0.6065195202827454,0.4659312963485718,3.034548759460449,2.4406545162200928,1.4731061458587646,1.1870794296264648,1.0160986185073853,0.7526144981384277,0.45412084460258484,0.3564041256904602,2.308823823928833,1.9529433250427246,1.284986972808838,1.0155532360076904
